__timestamp,location_name,latitude,longitude,PM2.5
12-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,449.8506494
04-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,435.2026667
04-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,417.6789474
06-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,378.6806452
23-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,364.342381
24-12-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,358.2196721
04-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,355.9893333
02-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,347.2318841
03-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,344.84375
08-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,340.7547253
20-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,334.71125
11-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,333.0209877
07-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,330.3967391
05-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,328.5179775
09-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,325.9653846
13-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,323.2438356
02-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,322.2382716
25-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,320.1440476
15-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,316.6
13-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,316.4
19-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,313.1208421
11-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,311.3841463
06-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,311.3565882
04-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,311.3466667
08-02-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,307.7659341
03-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,307.748
05-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,306.3188235
29-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,305
03-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,304.9413793
05-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,304.2739583
02-01-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,303.2545122
04-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,303.1162791
02-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,301.8102128
07-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,301.201
09-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,300.340625
23-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,300.044
07-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,298.4380282
08-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,297.7012195
22-02-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,296.9866667
13-01-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,296.4947917
23-12-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,296.0023256
05-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,295.5216867
04-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,294.9420833
14-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,294.8473684
04-11-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,293.4645556
14-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,292.75
25-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,292.412766
31-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,292.3901639
02-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,292.3085714
22-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,291.2089744
08-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,291.1425532
01-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,290.7494737
30-12-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,290.0895833
23-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,287.4416667
01-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,287.3164557
26-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,287.0063158
21-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,286.1428571
12-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,285.4953488
16-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,285
28-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,284.8383721
20-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,283.9851064
10-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,283.1450549
01-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,283.0862921
19-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,282.9956522
10-12-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,282.7564103
07-11-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,282.225
27-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,282.1572917
03-02-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,281.5833333
03-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,281.12
13-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,280.3968085
09-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,280.0839506
20-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,280.0595745
31-10-2019,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,280
01-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,279.7226667
12-01-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,279.7183333
28-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,278.8465116
22-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,277.5555556
08-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,276.9605263
19-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,276.5483146
07-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,275.5522727
30-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,275.412
22-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,274.8114583
29-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,273.9755556
02-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,273.9244186
04-04-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,273.3333333
10-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,273.1252874
27-11-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,273.0785047
21-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,273
26-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,272.9869565
01-01-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,272.8880556
09-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,271.9761458
28-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,271.8
20-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,271.5271739
19-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,271.4894737
04-12-2020,"Central School, Lucknow - CPCB",26.8821003,80.9302753,270.832967
05-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,270.6895833
04-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,270.534375
05-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,270.0894737
08-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,269.9916667
26-12-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,269.9054545
05-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,269.2338542
22-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,269.2178947
31-03-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,268.4333333
13-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,267.9239583
08-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,267.8065217
10-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,267
24-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,266.268
10-12-2018,"Central School, Lucknow - CPCB",26.8821003,80.9302753,266.1840625
27-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,265.615625
26-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,265.5010417
23-02-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,264.9088764
02-11-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,264.6438947
02-01-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,264.5416667
10-12-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,264.24
16-01-2019,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,263.9393939
09-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,263.5
05-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,263.4246067
05-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,263.2989583
21-12-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,262.7194048
27-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,262.0625
02-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,261.8609195
01-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,261.6875
28-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,261.2821053
17-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,260.9583333
26-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,260.8977528
13-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,258.6957895
26-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,258.5458333
12-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,258.4285714
03-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,258.3383333
25-12-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,258.0548387
09-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,257.6896552
04-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,257.6238636
20-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,257.4444444
14-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,256.3722222
10-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,255.9176471
13-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,255.3333333
03-04-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,255.2222222
01-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,255.0285714
06-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,254.7988636
09-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,254.7608696
28-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,254.71375
24-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,254.7126316
13-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,254.5931429
28-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,254.2926316
17-01-2019,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,254.125
03-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,254.0510638
10-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,253.8395833
30-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,253.6631579
06-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,253.5105263
23-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,253.402439
08-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,253.2864583
13-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,252.9701149
27-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,252.9406383
10-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,252.9221875
18-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,252.5893617
06-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,252.4052632
04-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,251.9777778
02-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,251.6803571
23-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,251.3552239
07-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,251.3170455
16-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,251
15-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,251
03-02-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,250.9594382
08-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,250.8440678
25-11-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,250.5714286
23-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,250.2697917
29-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,249.86875
03-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,249.8575342
28-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,249.8378947
24-12-2020,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,249.68
06-12-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,249.5707317
06-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,249.326506
21-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,249.1586207
22-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,249.0759494
08-11-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,248.8166667
21-02-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,248.6160227
01-01-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,248.5031579
12-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,248.2854167
30-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,248.25
09-02-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,248.011828
04-12-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,247.9414634
03-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,247.5131868
27-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,247.4583333
31-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,247.1156863
14-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,247.0238889
11-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,246.6060784
09-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,246.0680851
18-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,245.9168421
07-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,245.6920238
31-10-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,245.6
17-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,245.5505882
08-05-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,245.1183333
10-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,244.6694737
09-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,244.3272727
21-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,244.172619
22-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,243.7378788
15-08-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,243.578
14-06-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,243.4110256
15-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,242.5290909
18-03-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,242.4340909
12-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,242.1077922
08-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,241.7613636
30-10-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,241.741573
03-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,241.5597826
24-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,241.2255814
31-12-2018,"Central School, Lucknow - CPCB",26.8821003,80.9302753,241.19125
17-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,241.09375
12-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,240.9836066
28-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,240.9336957
05-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,240.4515789
01-01-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,240.2257292
04-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,239.6105263
10-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,239.3048193
12-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,238.6927083
31-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,238.4047059
12-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,238.1354167
24-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,237.9290909
13-01-2019,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,237.7640449
15-01-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,237.4791667
23-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,236.9612903
26-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,236.756044
20-12-2019,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,236.2
27-11-2018,"Central School, Lucknow - CPCB",26.8821003,80.9302753,235.2528261
11-01-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,235.2222222
01-11-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,235.1350526
12-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,234.5859155
01-12-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,234.5431579
06-11-2020,"Central School, Lucknow - CPCB",26.8821003,80.9302753,234.497449
24-12-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,234.4353846
22-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,234.3816279
02-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,234.146875
23-12-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,233.7170213
25-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,233.49125
31-10-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,233.46
12-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,233.3438202
27-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,233.2150538
23-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,232.8571429
11-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,232.6419753
18-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,232.4889873
15-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,232.4349398
19-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,232.0814433
11-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,231.9978947
14-02-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,231.8302083
29-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,231.7031579
12-01-2019,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,231.3888889
07-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,230.9811236
29-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,230.977963
20-12-2020,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,230.6909091
27-12-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,230.6689655
05-11-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,230.3067708
16-01-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,230.3064516
20-11-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,230.2173913
28-11-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,230.1987013
28-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,230.1906977
11-01-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,230.0893333
15-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,229.7478723
21-12-2019,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,229.7419355
11-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,229.6
04-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,229.5129032
02-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,229.4094737
30-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,229.3957447
06-01-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,228.778125
14-11-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,228.6088889
11-01-2019,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,228.5697674
15-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,228.3374157
17-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,228.3333333
31-01-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,228.0322917
19-12-2020,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,227.7096774
05-12-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,227.4
27-11-2021,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,227.387
28-01-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,227.2165957
03-01-2019,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,227.2077922
21-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.9634409
06-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.7748315
18-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.726087
09-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.5913978
23-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,226.471875
14-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.2967742
11-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.2566667
19-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,226.0195402
05-04-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,225.7272727
06-12-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,224.9870968
03-01-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,224.6836232
20-12-2019,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,224.5505263
30-11-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,224.0291667
27-11-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,224.0188679
03-11-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,223.7808333
13-01-2020,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,223.3589583
31-12-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,222.8117722
17-03-2021,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,222.6465347
21-01-2019,"Central School, Lucknow - CPCB",26.8821003,80.9302753,222.5237931
18-01-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,222.3032967
22-12-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,221.9591667
05-12-2018,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,221.9285714
05-01-2018,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,221.6428571
11-11-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,221.3311111
27-10-2020,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,221.2546512
28-04-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,221.21375
24-12-2021,"Central School, Lucknow - CPCB",26.8821003,80.9302753,221.2034483
27-03-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,221
06-02-2019,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,220.9409639
26-11-2018,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,220.5946809
08-12-2020,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,220.2878788
15-03-2018,"Central School, Lucknow - CPCB",26.8821003,80.9302753,220.2
